attack_id,attack_name,is_subtechnique,adversary_details
attack-pattern--02fefddc-fb1b-423f-a76b-7552dd211d4d,Bootkit,False,[]
attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,Boot or Logon Initialization Scripts,False,"[{'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}]"
attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,Adversary-in-the-Middle,False,"[{'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}]"
attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,System Owner/User Discovery,False,"[{'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}, {'campaign_id': 'campaign--ba6dfa37-f401-4140-88b0-8938f2895e61', 'campaign_name': 'C0017'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}, {'intrusion_id': 'intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b', 'intrusion_name': 'FIN10'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'campaign_id': 'campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a', 'campaign_name': 'Night Dragon'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'campaign_id': 'campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30', 'campaign_name': 'C0018'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'campaign_id': 'campaign--93c23946-49af-41f4-ac03-40f9ffc7419b', 'campaign_name': 'Operation CuckooBees'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b', 'intrusion_name': 'ZIRCONIUM'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8', 'intrusion_name': 'Stealth Falcon'}, {'intrusion_id': 'intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2', 'intrusion_name': 'Volt Typhoon'}, {'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258', 'intrusion_name': 'GALLIUM'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'intrusion_id': 'intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1', 'intrusion_name': 'Windshift'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e', 'intrusion_name': 'Sidewinder'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--76d59913-1d24-4992-a8ac-05a3eb093f71', 'intrusion_name': 'Dragonfly 2.0'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}]"
attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2,Acquire Infrastructure,False,[]
attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,Rundll32,True,"[{'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'campaign_id': 'campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6', 'campaign_name': 'C0021'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--55033a4d-3ffe-46b2-99b4-2c1541e9ce1c', 'intrusion_name': 'Carbanak'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--94873029-f950-4268-9cfd-5032e15cb182', 'intrusion_name': 'TA551'}, {'intrusion_id': 'intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee', 'intrusion_name': 'Blue Mockingbird'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a', 'intrusion_name': 'CopyKittens'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}, {'campaign_id': 'campaign--46421788-b6e1-4256-b351-f8beffd1afba', 'campaign_name': '2015 Ukraine Electric Power Attack'}, {'campaign_id': 'campaign--4c840263-bbda-440d-a22b-674679ddebf1', 'campaign_name': 'Operation Spalax'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03', 'intrusion_name': 'LazyScripter'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'campaign_id': 'campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30', 'campaign_name': 'C0018'}, {'intrusion_id': 'intrusion-set--dc5e2999-ca1a-47d4-8d12-a6984b138a1b', 'intrusion_name': 'UNC2452'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}]"
attack-pattern--0470e792-32f8-46b0-a351-652bc35e9336,Container and Resource Discovery,False,"[{'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}]"
attack-pattern--04a5a8ab-3bc8-4c83-95c9-55274a89786d,Serverless,True,[]
attack-pattern--04ee0cb7-dac3-4c6c-9387-4c6aa096f4cf,Hidden Window,False,[]
attack-pattern--04ef4356-8926-45e2-9441-634b6f3dcecb,LC_LOAD_DYLIB Addition,False,[]
attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,Standard Encoding,True,"[{'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--94873029-f950-4268-9cfd-5032e15cb182', 'intrusion_name': 'TA551'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}, {'intrusion_id': 'intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f', 'intrusion_name': 'APT33'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}]"
attack-pattern--0533ab23-3f7d-463f-9bd8-634d27e4dee1,Embedded Payloads,True,"[{'campaign_id': 'campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6', 'campaign_name': 'C0021'}]"
attack-pattern--06780952-177c-4247-b978-79c357fb311f,Plist Modification,False,[]
attack-pattern--06c00069-771a-4d57-8ef5-d3718c1a8771,Pluggable Authentication Modules,True,[]
attack-pattern--0708ae90-d0eb-4938-9a76-d0fc94f6eec1,Revert Cloud Instance,True,[]
attack-pattern--086952c4-5b90-4185-b573-02bad8e11953,HISTCONTROL,False,[]
attack-pattern--09312b1a-c3c6-4b45-9844-3ccc78e5d82f,Gather Victim Host Information,False,[]
attack-pattern--0979abf9-4e26-43ec-9b6e-54efc4e70fca,Digital Certificates,True,[]
attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,Keylogging,True,"[{'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--fa19de15-6169-428d-9cd6-3ca3d56075b7', 'intrusion_name': 'Ajax Security Team'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383', 'intrusion_name': 'Darkhotel'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'intrusion_id': 'intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960', 'intrusion_name': 'Tonto Team'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40', 'intrusion_name': 'Group5'}, {'intrusion_id': 'intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694', 'intrusion_name': 'PLATINUM'}, {'intrusion_id': 'intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6', 'intrusion_name': 'FIN4'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e', 'intrusion_name': 'Sowbug'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'campaign_id': 'campaign--46421788-b6e1-4256-b351-f8beffd1afba', 'campaign_name': '2015 Ukraine Electric Power Attack'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4', 'intrusion_name': 'FIN13'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--7a0d4c09-dfe7-4fa2-965a-1a0e42fedd70', 'intrusion_name': 'Stolen Pencil'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,Linux and Mac File and Directory Permissions Modification,True,"[{'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}]"
attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119,Password Guessing,True,"[{'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}]"
attack-pattern--09cd431f-eaf4-4d2a-acaf-2a7acfe7ed58,PubPrn,True,"[{'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}]"
attack-pattern--0a241b6c-7bb2-48f9-98f7-128145b4d27f,Purchase Technical Data,True,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}]"
attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,OS Credential Dumping,False,"[{'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446', 'intrusion_name': 'Poseidon Group'}, {'intrusion_id': 'intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960', 'intrusion_name': 'Tonto Team'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d', 'intrusion_name': 'Suckfly'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e', 'intrusion_name': 'Sowbug'}, {'intrusion_id': 'intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973', 'intrusion_name': 'Axiom'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--68ba94ab-78b8-43e7-83e2-aed3466882c6', 'intrusion_name': 'APT34'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}]"
attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,Shared Modules,False,[]
attack-pattern--0ad7bc5c-235a-4048-944b-3b286676cb74,Data from Configuration Repository,False,[]
attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,Disk Structure Wipe,True,"[{'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}]"
attack-pattern--0bda01d5-4c1d-4062-8ee2-6872334383c3,Direct Network Flood,True,[]
attack-pattern--0bf78622-e8d2-41da-a857-731472d61a92,Stored Data Manipulation,False,[]
attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,Path Interception by PATH Environment Variable,True,[]
attack-pattern--0c4b4fda-9062-47da-98b9-ceae2dcf052a,Sharepoint,True,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'campaign_id': 'campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa', 'campaign_name': 'C0027'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}]"
attack-pattern--0c8ab3eb-df48-4b9c-ace7-beacaac81cc5,Direct Volume Access,False,[]
attack-pattern--0ca7beef-9bbc-4e35-97cf-437384ddce6a,File System Permissions Weakness,False,[]
attack-pattern--0cf55441-b176-4332-89e7-2c4c7799d0ff,Email Hiding Rules,True,"[{'intrusion_id': 'intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6', 'intrusion_name': 'FIN4'}]"
attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3,External Defacement,True,"[{'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}]"
attack-pattern--0dbf5f1b-a560-4d51-ac1b-d70caab3e1f0,LLMNR/NBT-NS Poisoning and Relay,False,[]
attack-pattern--0dda99f0-4701-48ca-9774-8504922e92d3,IP Addresses,True,"[{'intrusion_id': 'intrusion-set--39d6890e-7f23-4474-b8ef-e7b0343c5fc8', 'intrusion_name': 'Andariel'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}]"
attack-pattern--0df05477-c572-4ed6-88a9-47c581f548f7,OS Exhaustion Flood,True,[]
attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b,Rootkit,False,"[{'intrusion_id': 'intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff', 'intrusion_name': 'Winnti Group'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}]"
attack-pattern--0f2c410d-d740-4ed9-abb1-b8f4a7faf6c3,PowerShell Profile,True,"[{'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}]"
attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,JavaScript,True,"[{'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e', 'intrusion_name': 'Sidewinder'}, {'intrusion_id': 'intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28', 'intrusion_name': 'MoustachedBouncer'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03', 'intrusion_name': 'LazyScripter'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'campaign_id': 'campaign--ba6dfa37-f401-4140-88b0-8938f2895e61', 'campaign_name': 'C0017'}, {'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'intrusion_id': 'intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3', 'intrusion_name': 'Higaisa'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'intrusion_id': 'intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07', 'intrusion_name': 'Indrik Spider'}, {'intrusion_id': 'intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411', 'intrusion_name': 'Molerats'}, {'intrusion_id': 'intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74', 'intrusion_name': 'Leafminer'}, {'campaign_id': 'campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f', 'campaign_name': 'Operation Dust Storm'}, {'intrusion_id': 'intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de', 'intrusion_name': 'Evilnum'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}]"
attack-pattern--0ff59227-8aa8-4c09-bf1f-925605bd07ea,DNS,True,[]
attack-pattern--0fff2797-19cb-41ea-a5f1-8a9303b8158e,Systemd Service,False,[]
attack-pattern--101c3a64-9ba5-46c9-b573-5c501053cbca,Elevated Execution with Prompt,False,[]
attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,Audio Capture,False,"[{'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}]"
attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,Create or Modify System Process,False,[]
